datetime,y,yhat_dt,yhat_pdt
70520,192.49,257.59,174.3482075471698
70521,168.16,257.59,150.08651452282152
70522,157.17,80.83,150.08651452282152
70523,136.9,208.29,150.08651452282152
70524,114.6,208.29,150.08651452282152
70525,115.21,196.0,150.08651452282152
70526,117.04,82.68,150.08651452282152
70527,139.07,257.59,174.3482075471698
70528,167.28,257.59,174.3482075471698
70529,181.33,257.59,174.3482075471698
70530,189.76,196.3,174.3482075471698
70531,159.8,196.3,174.3482075471698
70532,166.7,196.3,150.08651452282152
70533,159.2,196.3,174.3482075471698
70534,135.1,120.6,174.3482075471698
70535,141.2,177.0,174.3482075471698
70536,145.22,177.0,174.3482075471698
70537,20.0,46.78,102.62569767441862
70538,6.07,17.57,102.62569767441862
70539,0.56,51.56,102.62569767441862
70540,0.56,177.0,102.62569767441862
70541,3.0,177.0,102.62569767441862
70542,33.45,185.09,102.62569767441862
70543,151.39,168.03,102.62569767441862
70544,155.96,120.6,174.3482075471698
70545,151.39,30.0,150.08651452282152
70546,133.88,67.15,150.08651452282152
70547,50.0,67.15,150.08651452282152
70548,9.72,10.13,150.08651452282152
70549,20.0,10.13,150.08651452282152
70550,28.76,185.09,150.08651452282152
70551,85.9,185.09,150.08651452282152
70552,125.0,139.77,150.08651452282152
70553,160.55,232.55,61.32653542287289
70554,165.35,232.55,61.32653542287289
70555,158.9,232.55,61.32653542287289
70556,155.8,232.55,61.32653542287289
70557,154.7,49.06,61.32653542287289
70558,151.39,48.95,150.08651452282152
70559,102.56,177.0,102.62569767441862
70560,57.61,35.38,102.62569767441862
70561,22.67,3.0,102.62569767441862
70562,9.73,177.0,102.62569767441862
70563,0.49,177.0,102.62569767441862
70564,0.49,177.0,102.62569767441862
70565,0.49,177.0,102.62569767441862
70566,10.14,177.0,102.62569767441862
70567,121.65,177.0,150.08651452282152
70568,144.19,149.9,150.08651452282152
70569,112.0,10.13,150.08651452282152
70570,9.73,10.13,49.14590474950104
70571,9.73,83.6,49.14590474950104
70572,3.05,83.6,49.14590474950104
70573,9.1,83.6,49.14590474950104
70574,9.73,80.9,49.14590474950104
70575,9.73,149.9,49.14590474950104
70576,50.01,177.0,150.08651452282152
70577,182.57,67.03,150.08651452282152
70578,189.06,48.95,150.08651452282152
70579,149.51,67.03,150.08651452282152
70580,133.91,48.95,150.08651452282152
70581,91.25,48.95,150.08651452282152
70582,9.73,67.03,150.08651452282152
70583,68.61,177.0,102.62569767441862
70584,55.0,149.9,102.62569767441862
70585,0.58,10.13,102.62569767441862
70586,0.58,10.13,102.62569767441862
70587,0.58,0.2,102.62569767441862
70588,0.58,177.02,102.62569767441862
70589,0.58,177.0,102.62569767441862
70590,9.73,177.0,150.08651452282152
70591,85.05,49.06,150.08651452282152
70592,206.36,49.06,150.08651452282152
70593,230.95,49.06,150.08651452282152
70594,161.63,49.06,150.08651452282152
70595,111.0,49.06,150.08651452282152
70596,75.94,185.09,150.08651452282152
70597,131.31,203.07,150.08651452282152
70598,140.62,150.79,150.08651452282152
70599,140.63,185.09,150.08651452282152
70600,192.0,169.86,195.17700483091784
70601,200.0,271.89,195.17700483091784
70602,213.8,271.89,195.17700483091784
70603,212.3,180.0,195.17700483091784
70604,207.8,185.63,182.28819819819824
